1987,0.00,0.00,500000.00,461222.81,917453.15,917453.15,"YES","NO",32277.97
1987,0.00,0.00,350000.00,322855.97,642217.20,642217.20,"YES","NO",22594.58
1987,0.00,0.00,200000.00,184489.12,366981.26,366981.26,"YES","NO",12911.19
1987,0.00,0.00,100000.00,92244.56,183490.63,183490.63,"YES","NO",6455.59
1987,1.00,0.00,20000.00,18448.91,36698.12,3118298.12,"YES","YES",109708.44
1987,0.00,0.00,111000.00,102391.46,203674.59,203674.59,"YES","NO",7165.71
1987,0.00,0.00,82000.00,75640.54,150462.31,150462.31,"YES","NO",5293.58
1987,0.00,0.00,70352.00,64895.89,129089.32,129089.32,"YES","NO",4541.64
1987,0.00,0.00,251939.00,232400.02,462284.45,462284.45,"YES","NO",16264.16
1987,0.00,0.00,200000.00,184489.12,366981.26,366981.26,"YES","NO",12911.19
1987,0.00,0.00,60000.00,55346.73,110094.37,110094.37,"YES","NO",3873.35
1987,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",108417.33
1987,0.00,0.00,500000.00,461222.81,917453.15,917453.15,"YES","NO",32277.97
1987,0.00,0.00,66700.00,61527.12,122388.25,122388.25,"YES","NO",4305.88
1987,4.00,0.00,0.00,0.00,0.00,12326400.00,"YES","YES",433669.32
1987,0.00,0.00,500000.00,461222.81,917453.15,917453.15,"YES","NO",32277.97
1987,4.00,0.00,0.00,0.00,0.00,12326400.00,"YES","YES",433669.32
1987,0.00,0.00,128000.00,118073.04,234868.00,234868.00,"YES","NO",8263.16
1987,0.00,0.00,102000.00,94089.45,187160.44,187160.44,"YES","NO",6584.70
1987,0.00,0.00,160000.00,147591.30,293585.00,293585.00,"YES","NO",10328.95
1987,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",216834.66
1988,0.00,0.00,150000.00,134146.66,266841.26,266841.26,"YES","NO",9670.57
1988,0.00,0.00,75000.00,67073.33,133420.63,133420.63,"YES","NO",4835.28
1988,0.00,0.00,130000.00,116260.44,231262.43,231262.43,"YES","NO",8381.16
1988,0.00,0.00,189600.00,169561.38,337287.36,337287.36,"YES","NO",12223.61
1988,0.00,0.00,200000.00,178862.21,355788.35,355788.35,"YES","NO",12894.10
1988,0.00,0.00,67000.00,59918.84,119189.09,119189.09,"YES","NO",4319.52
1988,0.00,0.00,85000.00,76016.44,151210.05,151210.05,"YES","NO",5479.99
1988,0.00,0.00,130000.00,116260.44,231262.43,231262.43,"YES","NO",8381.16
1988,0.00,0.00,120000.00,107317.33,213473.01,213473.01,"YES","NO",7736.46
1988,2.00,1.00,30000.00,26829.33,53368.25,15816568.25,"YES","YES",573207.36
1988,0.00,0.00,57000.00,50975.73,101399.68,101399.68,"YES","NO",3674.82
1988,0.00,0.00,75000.00,67073.33,133420.63,133420.63,"YES","NO",4835.28
1988,0.00,0.00,60000.00,53658.66,106736.50,106736.50,"YES","NO",3868.23
1988,0.00,0.00,85000.00,76016.44,151210.05,151210.05,"YES","NO",5479.99
1988,0.00,0.00,230000.00,205691.55,409156.61,409156.61,"YES","NO",14828.22
1988,0.00,0.00,500000.00,447155.54,889470.89,889470.89,"YES","NO",32235.26
1988,1.00,0.00,45000.00,40243.99,80052.38,3161652.38,"YES","YES",114581.26
1988,0.00,0.00,3389000.00,3030820.31,6028833.70,6028833.70,"YES","NO",218490.62
1988,0.00,0.00,75000.00,67073.33,133420.63,133420.63,"YES","NO",4835.28
1988,0.00,0.00,97000.00,86748.17,172557.35,172557.35,"YES","NO",6253.64
1988,3.00,0.00,0.00,0.00,0.00,9244800.00,"YES","YES",335040.28
1988,0.00,0.00,200000.00,178862.21,355788.35,355788.35,"YES","NO",12894.10
1988,1.00,0.00,0.00,0.00,0.00,3081600.00,"YES","YES",111680.09
1988,0.00,0.00,72367.00,64718.61,128736.68,128736.68,"YES","NO",4665.53
1988,1.00,0.00,8260.00,7387.00,14694.05,3096294.05,"YES","YES",112212.62
1988,0.00,0.00,150000.00,134146.66,266841.26,266841.26,"YES","NO",9670.57
1988,0.00,0.00,120000.00,107317.33,213473.01,213473.01,"YES","NO",7736.46
1988,2.00,0.00,0.00,0.00,0.00,6163200.00,"YES","YES",223360.18
1988,0.00,0.00,125000.00,111788.88,222367.72,222367.72,"YES","NO",8058.81
1988,0.00,0.00,70000.00,62601.77,124525.92,124525.92,"YES","NO",4512.93
1988,0.00,0.00,250000.00,223577.77,444735.44,444735.44,"YES","NO",16117.63
1988,0.00,0.00,80000.00,71544.88,142315.34,142315.34,"YES","NO",5157.64
1988,1.00,0.00,70000.00,62601.77,124525.92,3206125.92,"YES","YES",116193.03
1988,0.00,0.00,72000.00,64390.39,128083.80,128083.80,"YES","NO",4641.87
1988,0.00,0.00,110000.00,98374.22,195683.59,195683.59,"YES","NO",7091.75
1989,0.00,0.00,250000.00,215215.72,428101.86,428101.86,"YES","NO",15304.21
1989,0.00,1.00,0.00,0.00,0.00,9600000.00,"YES","YES",343190.52
1988,0.00,0.00,160000.00,143089.77,284630.68,284630.68,"YES","NO",10315.28
1989,0.00,0.00,200000.00,172172.58,342481.49,342481.49,"YES","NO",12243.37
1989,0.00,0.00,300000.00,258258.87,513722.23,513722.23,"YES","NO",18365.06
1989,1.00,0.00,50000.00,43043.14,85620.37,3167220.37,"YES","YES",113225.00
1989,2.00,0.00,40000.00,34434.51,68496.29,6231696.29,"YES","YES",222776.99
1989,0.00,1.00,0.00,0.00,0.00,9600000.00,"YES","YES",343190.52
1989,10.00,7.00,0.00,0.00,0.00,98016000.00,"YES","YES",3503975.29
1989,0.00,0.00,300000.00,258258.87,513722.23,513722.23,"YES","NO",18365.06
1989,0.00,0.00,334149.00,287656.47,572199.23,572199.23,"YES","NO",20455.55
